勝山永平寺線 福井駅－勝山駅
36.060973,136.488819
36.060436,136.489034
36.060028,136.489238
36.059568,136.48957
36.05877,136.490203
36.0574,136.491201
36.055821,136.492199

越前本線(廃止区間) 勝山駅－京福大野駅
35.989929,136.490324
35.990958,136.490691
35.992422,136.491116
35.99439,136.491709
35.995534,136.492274
35.99606,136.492698
35.997822,136.494112
36.001139,136.498549
36.0021,136.500019
36.00432,136.503072
36.006379,136.505277
36.008667,136.507453
36.01084,136.509036
36.012922,136.510591
36.014524,136.51158
36.015508,136.512004
36.016285,136.511919
36.017429,136.511721
36.018344,136.511749
36.019992,136.511806
36.021021,136.511603
36.02193,136.511489
36.022373,136.511261
36.022606,136.510805
36.022978,136.509978
36.023351,136.508924
36.023447,136.508838
36.024179,136.508386
36.024934,136.507679
36.025643,136.506944
36.026558,136.506266
36.027405,136.505588
36.027954,136.504994
36.028228,136.504881
36.028938,136.504881
36.029807,136.504655
36.030905,136.504288
36.032529,136.503411
36.03333,136.502478
36.034268,136.50098
36.03484,136.499482
36.035184,136.498578
36.035687,136.497843
36.036579,136.496599
36.036968,136.496147
36.037814,136.495808
36.039759,136.495468
36.042734,136.494479
36.044724,136.493773
36.046669,136.493151
36.047424,136.493292
36.047927,136.493264
36.049003,136.492953
36.049826,136.492896
36.050078,136.492981
36.050901,136.493659
36.051359,136.493829
36.052526,136.493744
36.053258,136.493546
36.054013,136.493151
36.055889,136.492218

