code,name,ekimemo
1150206,新居町,2562
1150207,鷲津,2563
1150208,新所原,2564
1150209,二川,2565
1150211,西小坂井,2566
1150212,愛知御津,2567
1150213,三河大塚,2568
1150214,三河三谷,2569
1150215,蒲郡,2570
1150216,三河塩津,2571
3000409,蒲郡競艇場前,5417
1150217,三ヶ根,2572
1150218,幸田,2573
1150242,相見,9149
1150219,岡崎,2574
1150220,西岡崎,2575
1150221,安城,2576
100212,三河安城,2577
1150223,東刈谷,2578
1150240,野田新町,2592
1150224,刈谷,2579
1150225,逢妻,2580
1150226,大府,2581
1150227,共和,2582
1150241,南大高,2593
1150228,大高,2583
1150229,笠寺,2584
1150230,熱田,2585
1150232,尾頭橋,2586
1150234,枇杷島,2587
1150235,清洲,2588
1150236,稲沢,2589
1150237,尾張一宮,2590
3000150,名鉄一宮,5536
1150238,木曽川,2591
1150302,西岐阜,2594
1150303,穂積,2595
1150304,大垣,2596
1150305,荒尾(岐阜),2597
1150306,美濃赤坂,2598
1150307,垂井,2599
1150308,関ヶ原,2600
1150309,柏原(滋賀),2601
1150310,近江長岡,2602
1150311,醒ヶ井,2603
1150402,来宮,2604
1150403,伊豆多賀,2605
1150404,網代,2606
1150405,宇佐美,2607
1150406,伊東,2608
1150502,下曽我,2609
1150503,上大井,2610
1150504,相模金子,2611
1150505,松田,2612
1150506,東山北,2613
1150507,山北,2614
1150508,谷峨,2615
1150509,駿河小山,2616
1150510,足柄(静岡),2617
1150511,御殿場,2618
1150512,南御殿場,2619
1150513,富士岡,2620
1150514,岩波,2621
1150515,裾野,2622
1150516,長泉なめり,2623
1150517,下土狩,2624
1150518,大岡,2625
1150602,尾張森岡,2626
1150603,緒川,2627
1150604,石浜,2628
1150605,東浦,2629
1150606,亀崎,2630
1150607,乙川,2631
1150608,半田,2632
1150609,東成岩,2633
1150610,武豊,2634
1150702,小泉,2635
1150703,根本,2636
1150704,姫,2637
1150705,下切,2638
1150706,可児,2639
3001707,新可児,5581
1150707,美濃川合,2640
1150802,八田,2641
3102705,近鉄八田,5856
1150803,春田,2642
1150804,蟹江,2643
1150805,永和,2644
1150806,弥富,2645
3102711,近鉄弥富,5862
1150807,長島,2646
3102712,近鉄長島,5863
1150808,桑名,2647
9952901,西桑名,7788
1150809,朝日,2648
1150810,富田(三重),2649
1150811,富田浜,2650
1150812,四日市,2651
1150813,南四日市,2652
1150814,河原田,2653
1150815,河曲,2654
1150816,加佐登,2655
1150817,井田川,2656
1150818,亀山(三重),2657
1150902,関(三重),2658
1150903,加太(三重),2659
1150904,柘植,2660
1150905,新堂,2661
1150906,佐那具,2662
1150907,伊賀上野,2663
1150908,島ヶ原,2664
1150909,月ヶ瀬口,2665
1150910,大河原(京都),2666
1150911,笠置,2667
1150912,加茂(京都),2668
1151002,下庄,2669
1151003,一身田,2670
1151004,津,2671
1151005,阿漕,2672
1151006,高茶屋,2673
1151007,六軒(三重),2674
1151008,松阪,2675
1151009,徳和,2676
1151010,多気,2677
1151011,相可,2678
1151012,佐奈,2679
1151013,栃原,2680
1151014,川添,2681
1151015,三瀬谷,2682
1151016,滝原,2683
1151017,阿曽,2684
1151018,伊勢柏崎,2685
1151019,大内山,2686
1151020,梅ヶ谷,2687
1151021,紀伊長島,2688
1151022,三野瀬,2689
1151023,船津(JR),2690
1151024,相賀,2691
1151025,尾鷲,2692
1151026,大曽根浦,2693
1151027,九鬼,2694
1151028,三木里,2695
1151029,賀田,2696
1151030,二木島,2697
1151031,新鹿,2698
1151032,波田須,2699
1151033,大泊,2700
1151034,熊野市,2701
1151035,有井,2702
1151036,神志山,2703
1151037,紀伊市木,2704
1151038,阿田和,2705
1151039,紀伊井田,2706
1151040,鵜殿,2707
1151041,新宮,2708
1151102,油日,2709
1151103,甲賀,2710
1151104,寺庄,2711
1151105,甲南,2712
1151106,貴生川,2713
1151107,三雲,2714
1151108,甲西,2715
1151109,石部,2716
1151110,手原,2717
1151111,草津(滋賀),2718
1151202,外城田,2719
1151203,田丸,2720
1151204,宮川,2721
1151205,山田上口,2722
1151206,伊勢市,2723
1151207,五十鈴ヶ丘,2724
1151208,二見浦,2725
1151209,松下,2726
1151210,池の浦シーサイド,2727
1151211,鳥羽,2728
1151302,上ノ庄,2729
1151303,権現前,2730
1151304,伊勢八太,2731
1151305,一志,2732
3100547,川合高岡,5697
1151306,井関,2733
1151307,伊勢大井,2734
1151308,伊勢川口,2735
1151309,関ノ宮,2736
1151310,家城,2737
1151311,伊勢竹原,2738
1151312,伊勢鎌倉,2739
1151313,伊勢八知,2740
1151314,比津,2741
1151315,伊勢奥津,2742
1160102,彦根,2743
1160103,南彦根,2744
1160104,河瀬,2745
1160105,稲枝,2746
1160106,能登川,2747
1160107,安土,2748
1160108,近江八幡,2749
1160109,篠原(滋賀),2750
1160110,野洲,2751
1160111,守山(滋賀),2752
1160112,栗東,2753
1160114,南草津,2754
1160115,瀬田(滋賀),2755
1160116,石山,2756
3300603,京阪石山,6039
1160117,膳所,2757
3300609,京阪膳所,6045
1160118,大津,2758
1160119,山科,2759
100216,京都,2760
1160202,西大路,2761
1160216,桂川(京都),2775
1160203,向日町,2762
1160204,長岡京,2763
1160205,山崎(京都),2764
3400311,大山崎,6110
1160215,島本,2774
1160206,高槻,2765
1160207,摂津富田,2766
1160217,JR総持寺,9330
1160208,茨木,2767
1160209,千里丘,2768
1160210,岸辺,2769
1160211,吹田(JR),2770
1160212,東淀川,2771
100217,新大阪,2772
1160214,大阪,2773
1162504,北新地,3094
3400101,大阪梅田(阪急電鉄),9358
9961806,梅田,8008
9961910,東梅田,8028
9962001,西梅田,8043
1160302,塚本,2776
1160303,尼崎(JR),2777
1160304,立花,2778
1160305,甲子園口,2779
1160306,西宮(JR),2780
1160316,さくら夙川,2790
1160307,芦屋(JR),2781
1160308,甲南山手,2782
1160309,摂津本山,2783
1160310,住吉(JR),2784
1160311,六甲道,2785
1160317,摩耶,9306
1160312,灘,2786
1160313,三ノ宮,2787
9963001,三宮(神戸三宮),6184
9964710,三宮・花時計前,8284
1160314,元町(兵庫),2788
1160315,神戸(兵庫),2789
9964707,ハーバーランド,8281
1160503,大津京,2791
3300615,京阪大津京,6051
1160504,唐崎,2792
1160505,比叡山坂本,2793
1160506,おごと温泉,2794
1160507,堅田,2795
1160508,小野(滋賀),2796
1160509,和邇,2797
1160510,蓬莱,2798
1160511,志賀,2799
1160512,比良(滋賀),2800
1160513,近江舞子,2801
1160514,北小松,2802
1160515,近江高島,2803
1160516,安曇川,2804
1160517,新旭,2805
1160518,近江今津,2806
1160519,近江中庄,2807
1160520,マキノ,2808
1160521,永原,2809
1160702,木津(京都),2810
1160703,平城山,2811
1160704,奈良,2812
1160705,郡山(奈良),2813
1160706,大和小泉,2814
1160707,法隆寺,2815
1160708,王寺,2816
3101708,新王寺,5781
1160709,三郷(奈良),2817
1160710,河内堅上,2818
1160711,高井田(JR),2819
1160712,柏原(大阪),2820
1160713,志紀,2821
1160714,八尾,2822
1160715,久宝寺,2823
1160716,加美,2824
1164106,新加美,3355
1160717,平野(JR),2825
1160718,東部市場前,2826
1160719,天王寺,2827
3100301,大阪阿部野橋,5628
9962801,天王寺駅前,8106
1160720,新今宮,2828
9961812,動物園前,8076
9962902,新今宮駅前,8116
1160721,今宮,2829
1160722,JR難波,2830
1160802,兵庫,2831
1160803,新長田,2832
1160804,鷹取,2833
1160822,須磨海浜公園,2851
1160805,須磨,2834
9963706,山陽須磨,8201
1160806,塩屋(兵庫),2835
9963708,山陽塩屋,8203
1160807,垂水,2836
9963711,山陽垂水,8206
1160808,舞子,2837
9963713,舞子公園,8208
1160809,朝霧,2838
1160810,明石,2839
9963717,山陽明石,8212
100303,西明石,2840
1160812,大久保(兵庫),2841
1160813,魚住,2842
1160814,土山,2843
1160815,東加古川,2844
1160816,加古川,2845
1160817,宝殿,2846
1160818,曽根(兵庫),2847
1160819,ひめじ別所,2848
1160820,御着,2849
1160823,東姫路,9308
100304,姫路,2850
9963743,山陽姫路,8238
1160902,英賀保,2852
1160918,はりま勝原,2868
1160903,網干,2853
1160904,竜野,2854
100305,相生(兵庫),2855
1160906,有年,2856
1160907,上郡,2857
1160908,三石,2858
1160909,吉永,2859
1160910,和気,2860
1160911,熊山,2861
1160912,万富,2862
1160913,瀬戸,2863
1160914,上道(岡山),2864
1160915,東岡山,2865
1160916,高島,2866
1160919,西川原,2869
100306,岡山,2867
9970601,岡山駅前,8390
1161002,北長瀬,2870
1161003,庭瀬,2871
1161004,中庄,2872
1161005,倉敷,2873
9970401,倉敷市,8358
1161006,西阿知,2874
100307,新倉敷,2875
1161008,金光,2876
1161009,鴨方,2877
1161010,里庄,2878
1161011,笠岡,2879
1161012,大門(広島),2880
1161013,東福山,2881
100308,福山,2882
1161015,備後赤坂,2883
1161016,松永,2884
1161017,東尾道,2885
1161018,尾道,2886
1161019,糸崎,2887
100310,三原,2888
1161102,本郷(広島),2889
1161103,河内,2890
1161104,入野(広島),2891
1161105,白市,2892
1161106,西高屋,2893
1161107,西条(広島),2894
1161131,寺家,9312
1161108,八本松,2895
1161109,瀬野,2896
9970801,みどり口,8397
1161110,中野東,2897
1161111,安芸中野,2898
1161112,海田市,2899
1161113,向洋,2900
1161114,天神川,2901
100312,広島,2902
9971001,広島駅,8486
1161130,新白島,9180
1161116,横川(広島),2903
9971501,横川駅,8497
1161117,西広島,2904
9971120,広電西広島（己斐）,8479
1161118,新井口,2905
9971126,商工センター入口,8463
1161119,五日市,2906
9971129,広電五日市,8466
1161120,廿日市,2907
9971133,広電廿日市,8470
1161121,宮内串戸,2908
9971135,宮内(広島),8472
1161122,阿品,2909
9971139,広電阿品,8476
1161123,宮島口,2910
9971141,広電宮島口,8478
1161124,前空,2911
1161125,大野浦,2912
1161126,玖波,2913
1161127,大竹(広島),2914
1161129,和木,2916
1161128,岩国,2915
1161202,南岩国,2917
1161203,藤生,2918
1161204,通津,2919
1161205,由宇,2920
1161206,神代(山口),2921
1161207,大畠,2922
1161208,柳井港,2923
1161209,柳井,2924
1161210,田布施,2925
1161211,岩田,2926
1161212,島田(山口),2927
1161213,光,2928
1161214,下松(山口),2929
1161215,櫛ヶ浜,2930
100314,徳山,2931
1161217,新南陽,2932
1161218,福川,2933
1161219,戸田(山口),2934
1161220,富海,2935
1161221,防府,2936
1161222,大道,2937
1161223,四辻,2938
100315,新山口,2939
1161225,嘉川,2940
1161226,本由良,2941
1161227,厚東,2942
1161228,宇部,2943
1161229,小野田,2944
100316,厚狭,2945
1161231,埴生,2946
1161232,小月,2947
1161233,長府,2948
100317,新下関,2949
1161235,幡生,2950
1161236,下関,2951
1161237,門司,2952
1161302,和田岬,2953
1161416,梅小路京都西,9344
1161402,丹波口,2954
1161403,二条,2955
1161404,円町,2956
1161405,花園(京都),2957
1161406,太秦,2958
1161407,嵯峨嵐山,2959
9960501,トロッコ嵯峨,7880
1161408,保津峡,2960
1161409,馬堀,2961
1161410,亀岡,2962
1161411,並河,2963
1161412,千代川,2964
1161413,八木,2965
1161414,吉富(京都),2966
1161415,園部,2967
1161502,船岡(京都),2968
1161503,日吉(京都),2969
1161504,鍼灸大学前,2970
1161505,胡麻,2971
1161506,下山(京都),2972
1161507,和知,2973
1161508,安栖里,2974
1161509,立木,2975
1161510,山家,2976
1161511,綾部,2977
1161512,高津(京都),2978
1161513,石原(京都),2979
1161514,福知山,2980
1161515,上川口,2981
1161516,下夜久野,2982
1161517,上夜久野,2983
1161518,梁瀬,2984
1161519,和田山,2985
1161520,養父,2986
1161521,八鹿,2987
1161522,江原,2988
1161523,国府(兵庫),2989
1161524,豊岡(兵庫),2990
1161602,玄武洞,2991
1161603,城崎温泉,2992
1161604,竹野,2993
1161606,佐津,2994
1161607,柴山,2995
1161608,香住,2996
1161609,鎧,2997
1161610,餘部,2998
1161611,久谷,2999
1161612,浜坂,3000
1161613,諸寄,3001
1161614,居組,3002
1161615,東浜,3003
1161616,岩美,3004
1161617,大岩,3005
1161618,福部,3006
1161619,鳥取,3007
1161620,湖山,3008
1161621,鳥取大学前,3009
1161622,末恒,3010
1161623,宝木,3011
1161624,浜村,3012
1161625,青谷,3013
1161626,泊(鳥取),3014
1161627,松崎(鳥取),3015
1161628,倉吉,3016
1161629,下北条,3017
1161630,由良,3018
1161631,浦安(鳥取),3019
1161632,八橋,3020
1161633,赤碕,3021
1161634,中山口,3022
1161635,下市,3023
1161636,御来屋,3024
1161637,名和(鳥取),3025
1161638,大山口,3026
1161639,淀江,3027
1161640,伯耆大山,3028
1161641,東山公園(鳥取),3029
1161642,米子,3030
1161702,西木津,3031
1161703,祝園,3032
3102521,新祝園,5842
1161704,下狛,3033
3102520,狛田,5841
1161705,JR三山木,3034
3102518,三山木,5839
1161706,同志社前,3035
1161707,京田辺,3036
1161708,大住,3037
1161709,松井山手,3038
1161710,長尾(大阪),3039
1161711,藤阪,3040
1161712,津田,3041
1161713,河内磐船,3042
1161714,星田,3043
1161715,寝屋川公園,3044
1161716,忍ヶ丘,3045
1161717,四条畷,3046
1161718,野崎(大阪),3047
1161719,住道,3048
1161720,鴻池新田,3049
1161721,徳庵,3050
1161722,放出,3051
1161723,鴫野,3052
1161724,京橋(大阪),3053
1161802,東福寺,3054
1161803,稲荷,3055
1161804,JR藤森,3056
1161805,桃山,3057
1161806,六地蔵(JR),3058
1161807,木幡(JR),3059
1161808,黄檗,3060
1161809,宇治(JR),3061
1161810,JR小倉,3062
1161811,新田(京都),3063
1161812,城陽,3064
1161813,長池,3065
1161814,山城青谷,3066
1161815,山城多賀,3067
1161816,玉水,3068
1161817,棚倉,3069
1161818,上狛,3070
1162205,淵垣,3071
1162206,梅迫,3072
1162207,真倉,3073
1162208,西舞鶴,3074
1162304,芦原橋,3075
1162305,大正(大阪),3076
1162306,弁天町,3077
1162307,西九条,3078
1162308,野田(JR),3079
9962202,玉川(大阪),8061
1162309,福島(大阪),3080
1162505,新福島,3095
1162311,天満,3081
9962302,扇町(大阪),8071
1162312,桜ノ宮,3082
1162314,大阪城公園,3083
1162315,森ノ宮,3084
1162316,玉造,3085
1162317,鶴橋,3086
1162318,桃谷,3087
1162319,寺田町,3088
1162402,安治川口,3089
1162403,ユニバーサルシティ,3090
1162404,桜島,3091
1162502,大阪城北詰,3092
1162503,大阪天満宮,3093
9961911,南森町,8072
1162506,海老江,3096
3500103,野田(阪神電気鉄道),6156
9962201,野田阪神,8060
1162507,御幣島,3097
1162508,加島,3098
1162602,美章園,3099
1162603,南田辺,3100
1162604,鶴ヶ丘,3101
1162605,長居,3102
1162606,我孫子町,3103
1162607,杉本町,3104
1162608,浅香,3105
1162609,堺市,3106
3200713,三国ヶ丘,3107
1162611,百舌鳥,3108
1162612,上野芝,3109
1162613,津久野,3110
1162614,鳳,3111
1162615,富木,3112
1162616,北信太,3113
1162617,信太山,3114
1162618,和泉府中,3115
1162619,久米田,3116
1162620,下松(大阪),3117
1162621,東岸和田,3118
1162622,東貝塚,3119
1162623,和泉橋本,3120
1162624,東佐野,3121
1162625,熊取,3122
1162626,日根野,3123
1162627,長滝,3124
1162628,新家,3125
1162629,和泉砂川,3126
1162630,和泉鳥取,3127
1162631,山中渓,3128
1162632,紀伊,3129
1162633,六十谷,3130
1162634,紀伊中ノ島,3131
1162635,和歌山,3132
1162702,東羽衣,3133
3200114,羽衣,5930
1162802,りんくうタウン,3134
1162803,関西空港,3135
1162904,塚口(JR),3136
1162905,猪名寺,3137
1162906,伊丹(JR),3138
1162907,北伊丹,3139
1162908,川西池田,3140
1162909,中山寺,3141
1162910,宝塚,3142
1162911,生瀬,3143
1162912,西宮名塩,3144
1162913,武田尾,3145
1162914,道場,3146
1162915,三田(兵庫),3147
1162916,新三田,3148
1162917,広野(兵庫),3149
1162918,相野,3150
1162919,藍本,3151
1162920,草野(兵庫),3152
1162921,古市(兵庫),3153
1162922,南矢代,3154
1162923,篠山口,3155
1163002,丹波大山,3156
1163003,下滝,3157
1163004,谷川,3158
1163005,柏原(兵庫),3159
1163006,石生,3160
1163007,黒井(兵庫),3161
1163008,市島,3162
1163009,丹波竹田,3163
1163102,西相生,3164
1163103,坂越,3165
1163104,播州赤穂,3166
1163105,天和,3167
1163106,備前福河,3168
1163107,寒河,3169
1163108,日生,3170
1163109,伊里,3171
1163110,備前片上,3172
1163111,西片上,3173
1163112,伊部,3174
1163113,香登,3175
1163114,長船,3176
1163115,邑久,3177
1163116,大富,3178
1163117,西大寺,3179
1163118,大多羅,3180
1163202,日岡,3181
1163203,神野,3182
1163204,厄神,3183
1163205,市場(JR),3184
1163206,小野町,3185
1163207,粟生,3186
1163208,河合西,3187
1163209,青野ヶ原,3188
1163210,社町,3189
1163211,滝野,3190
1163212,滝(兵庫),3191
1163213,西脇市,3192
1163214,新西脇,3193
1163215,比延,3194
1163216,日本へそ公園,3195
1163217,黒田庄,3196
1163218,本黒田,3197
1163219,船町口,3198
1163220,久下村,3199
1163302,播磨高岡,3200
1163303,余部,3201
1163304,太市,3202
1163305,本竜野,3203
1163306,東觜崎,3204
1163307,播磨新宮,3205
1163308,千本,3206
1163309,西栗栖,3207
1163310,三日月,3208
1163311,播磨徳久,3209
1163312,佐用,3210
1163402,上月,3211
1163403,美作土居,3212
1163404,美作江見,3213
1163405,楢原,3214
1163406,林野,3215
1163407,勝間田,3216
1163408,西勝間田,3217
1163409,美作大崎,3218
1163410,東津山,3219
1163411,津山,3220
1163412,院庄,3221
1163413,美作千代,3222
1163414,坪井,3223
1163415,美作追分,3224
1163416,美作落合,3225
1163417,古見(岡山),3226
1163418,久世,3227
1163419,中国勝山,3228
1163420,月田,3229
1163421,富原,3230
1163422,刑部,3231
1163423,丹治部,3232
1163424,岩山,3233
1163425,新見,3234
1163505,京口,3235
1163506,野里,3236
1163507,砥堀,3237
1163508,仁豊野,3238
1163509,香呂,3239
1163510,溝口,3240
1163511,福崎,3241
1163512,甘地,3242
1163513,鶴居,3243
1163514,新野(兵庫),3244
1163515,寺前,3245
1163516,長谷(兵庫),3246
1163517,生野(兵庫),3247
1163518,新井(兵庫),3248
1163519,青倉,3249
1163520,竹田(兵庫),3250
1163602,畠田,3251
1163603,志都美,3252
1163604,香芝,3253
1163605,JR五位堂,3254
1163606,高田(奈良),3255
1163607,大和新庄,3256
1163608,御所,3257
3101804,近鉄御所,5784
1163609,玉手,3258
1163610,掖上,3259
1163611,吉野口,3260
1163612,北宇智,3261
1163613,五条(奈良),3262
1163614,大和二見,3263
1163615,隅田,3264
1163616,下兵庫,3265
1163617,橋本(和歌山),3266
1163618,紀伊山田,3267
1163619,高野口,3268
1163620,中飯降,3269
1163621,妙寺,3270
1163622,大谷(和歌山),3271
1163623,笠田,3272
1163624,西笠田,3273
1163625,名手,3274
1163626,粉河,3275
1163627,紀伊長田,3276
1163628,打田,3277
1163629,下井阪,3278
1163630,岩出,3279
1163631,船戸,3280
1163632,紀伊小倉,3281
1163633,布施屋,3282
1163634,千旦,3283
1163635,田井ノ瀬,3284
1163702,京終,3285
1163703,帯解,3286
1163704,櫟本,3287
1163705,天理,3288
1163706,長柄,3289
1163707,柳本,3290
1163708,巻向,3291
1163709,三輪,3292
1163710,桜井(奈良),3293
1163711,香久山,3294
1163712,畝傍,3295
1163713,金橋,3296
1163902,三輪崎,3297
1163903,紀伊佐野,3298
1163904,宇久井,3299
1163905,那智,3300
1163906,紀伊天満,3301
1163907,紀伊勝浦,3302
1163908,湯川,3303
1163909,太地,3304
1163910,下里,3305
1163911,紀伊浦神,3306
1163912,紀伊田原,3307
1163913,古座,3308
1163914,紀伊姫,3309
1163915,串本,3310
1163916,紀伊有田,3311
1163917,田並,3312
1163918,田子,3313
1163919,和深,3314
1163920,江住,3315
1163921,見老津,3316
1163922,周参見,3317
1163923,紀伊日置,3318
1163924,椿,3319
1163925,紀伊富田,3320
1163926,白浜,3321
1163927,朝来,3322
1163928,紀伊新庄,3323
1163929,紀伊田辺,3324
1163930,芳養,3325
1163931,南部,3326
1163932,岩代,3327
1163933,切目,3328
1163934,印南,3329
1163935,稲原,3330
1163936,和佐,3331
1163937,道成寺,3332
1163938,御坊,3333
1163939,紀伊内原,3334
1163940,紀伊由良,3335
1163941,広川ビーチ,3336
1163942,湯浅,3337
1163943,藤並,3338
1163944,紀伊宮原,3339
1163945,箕島,3340
1163946,初島,3341
1163947,下津,3342
1163948,加茂郷,3343
1163949,冷水浦,3344
1163950,海南,3345
1163951,黒江,3346
1163952,紀三井寺,3347
1163953,宮前,3348
1164002,紀和,3349
1164003,和歌山市,3350
1164110,南吹田,9339
1164111,JR淡路,9340
3400322,淡路,6121
1164112,城北公園通,9341
1164113,JR野江,9342
3300136,野江,6018
1164102,高井田中央,3351
9962114,高井田(OsakaMetro),8059
1164103,JR河内永和,3352
3102002,河内永和,5790
1164104,JR俊徳道,3353
3100505,俊徳道,5657
1164105,JR長瀬,3354
1164108,衣摺加美北,9328
1170102,安来,3356
1170103,荒島,3357
1170104,揖屋,3358
1170105,東松江(島根),3359
1170106,松江,3360
1170107,乃木,3361
1170108,玉造温泉,3362
1170109,来待,3363
1170110,宍道,3364
1170111,荘原,3365
1170112,直江,3366
1170113,出雲市,3367
9970201,電鉄出雲市,8332
1170114,西出雲,3368
1170115,出雲神西,3369
1170116,江南(島根),3370
1170117,小田(島根),3371
1170118,田儀,3372
1170119,波根,3373
1170120,久手,3374
1170121,大田市,3375
1170122,静間,3376
1170123,五十猛,3377
1170124,仁万,3378
1170125,馬路,3379
1170126,湯里,3380
1170127,温泉津,3381
1170128,石見福光,3382
1170129,黒松(島根),3383
1170130,浅利,3384
1170131,江津,3385
1170132,都野津,3386
1170133,敬川,3387
1170134,波子,3388
1170135,久代,3389
1170136,下府,3390
1170137,浜田,3391
1170138,西浜田,3392
1170139,周布,3393
1170140,折居,3394
1170141,三保三隅,3395
1170142,岡見,3396
1170143,鎌手,3397
1170144,石見津田,3398
1170145,益田,3399
1170202,戸田小浜,3400
1170203,飯浦,3401
1170204,江崎,3402
1170205,須佐,3403
1170206,宇田郷,3404
1170207,木与,3405
1170208,奈古,3406
1170209,長門大井,3407
1170210,越ヶ浜,3408
1170211,東萩,3409
1170212,萩,3410
1170213,玉江,3411
1170214,三見,3412
1170215,飯井,3413
1170216,長門三隅,3414
1170217,長門市,3415
1170218,仙崎,3740
1170219,黄波戸,3416
1170220,長門古市,3417
1170221,人丸,3418
1170222,伊上,3419
1170223,長門粟野,3420
1170224,阿川,3421
1170225,特牛,3422
1170226,滝部,3423
1170227,長門二見,3424
1170228,宇賀本郷,3425
1170229,湯玉,3426
1170230,小串,3427
1170231,川棚温泉,3428
1170232,黒井村,3429
1170233,梅ヶ峠,3430
1170234,吉見,3431
1170235,福江,3432
1170236,安岡,3433
1170237,梶栗郷台地,3435
1170238,綾羅木,3434
1170306,清音,3436
1170307,総社,3437
1170308,豪渓,3438
1170309,日羽,3439
1170310,美袋,3440
1170311,備中広瀬,3441
1170312,備中高梁,3442
1170313,木野山,3443
1170314,備中川面,3444
1170315,方谷,3445
1170316,井倉,3446
1170317,石蟹,3447
1170319,備中神代,3448
1170320,足立,3449
1170321,新郷(岡山),3450
1170322,上石見,3451
1170323,生山,3452
1170324,上菅,3453
1170325,黒坂,3454
1170326,根雨,3455
1170327,武庫,3456
1170328,江尾,3457
1170329,伯耆溝口,3458
1170330,岸本,3459
1170402,津ノ井,3460
1170403,東郡家,3461
1170404,郡家,3462
1170405,河原,3463
1170406,国英,3464
1170407,鷹狩,3465
1170408,用瀬,3466
1170409,因幡社,3467
1170410,智頭,3468
1170411,土師,3469
1170412,那岐,3470
1170413,美作河井,3471
1170414,知和,3472
1170415,美作加茂,3473
1170416,三浦,3474
1170417,美作滝尾,3475
1170418,高野(岡山),3476
1170502,博労町,3477
1170503,富士見町(鳥取),3478
1170504,後藤,3479
1170505,三本松口,3480
1170506,河崎口,3481
1170507,弓ヶ浜,3482
1170508,和田浜,3483
1170509,大篠津町,3484
1170510,米子空港,3485
1170511,中浜,3486
1170512,高松町,3487
1170513,余子,3488
1170514,上道(鳥取),3489
1170515,馬場崎町,3490
1170516,境港,3491
1170602,南宍道,3492
1170603,加茂中,3493
1170604,幡屋,3494
1170605,出雲大東,3495
1170606,南大東,3496
1170607,木次,3497
1170608,日登,3498
1170609,下久野,3499
1170610,出雲八代,3500
1170611,出雲三成,3501
1170612,亀嵩,3502
1170613,出雲横田,3503
1170614,八川,3504
1170615,出雲坂根,3505
1170616,三井野原,3506
1170617,油木,3507
1170618,備後落合,3508
1170702,江津本町,3509
1170703,千金,3510
1170704,川平,3511
1170705,川戸,3512
1170706,田津,3513
1170707,石見川越,3514
1170708,鹿賀,3515
1170709,因原,3516
1170710,石見川本,3517
1170711,木路原,3518
1170712,竹,3519
1170713,乙原,3520
1170714,石見簗瀬,3521
1170715,明塚,3522
1170716,粕淵,3523
1170717,浜原,3524
1170718,沢谷,3525
1170719,潮,3526
1170720,石見松原,3527
1170721,石見都賀,3528
1170722,宇都井,3529
1170723,伊賀和志,3530
1170724,口羽,3531
1170725,江平,3532
1170726,作木口,3533
1170727,香淀,3534
1170728,式敷,3535
1170729,信木,3536
1170730,所木,3537
1170731,船佐,3538
1170732,長谷(広島),3539
1170733,粟屋,3540
1170734,尾関山,3541
1170735,三次,3542
1170802,周防下郷,3543
1170803,上郷,3544
1170804,仁保津,3545
1170805,大歳,3546
1170806,矢原,3547
1170807,湯田温泉,3548
1170808,山口(山口),3549
1170809,上山口,3550
1170810,宮野,3551
1170811,仁保,3552
1170812,篠目,3553
1170813,長門峡,3554
1170814,渡川,3555
1170815,三谷(山口),3556
1170816,名草,3557
1170817,地福,3558
1170818,鍋倉,3559
1170819,徳佐,3560
1170820,船平山,3561
1170821,津和野,3562
1170822,青野山,3563
1170823,日原,3564
1170824,青原,3565
1170825,東青原,3566
1170826,石見横田,3567
1170827,本俣賀,3568
1170902,大元,3569
1170903,備前西市,3570
1170904,妹尾,3571
1170905,備中箕島,3572
1170906,早島,3573
1170907,久々原,3574
1170908,茶屋町,3575
1170909,彦崎,3576
1170910,備前片岡,3577
1170911,迫川,3578
1170912,常山,3579
1170913,八浜,3580
1170914,備前田井,3581
1170915,宇野,3582
1171002,植松,3583
1171003,木見,3584
1171004,上の町,3585
1171005,児島(JR),3586
1171006,宇多津,3587
1171302,備前三門,3588
1171303,大安寺,3589
1171304,備前一宮,3590
1171305,吉備津,3591
1171306,備中高松,3592
1171307,足守,3593
1171308,服部,3594
1171309,東総社,3595
1171402,布原,3596
1171404,坂根,3597
1171405,市岡,3598
1171406,矢神,3599
1171407,野馳,3600
1171408,東城,3601
1171409,備後八幡,3602
1171410,内名,3603
1171411,小奴可,3604
1171412,道後山,3605
1171414,比婆山,3606
1171415,備後西城,3607
1171416,平子,3608
1171417,高,3609
1171418,備後庄原,3610
1171419,備後三日市,3611
1171420,七塚,3612
1171421,山ノ内(広島),3613
1171422,下和知,3614
1171423,塩町,3615
1171424,神杉,3616
1171425,八次,3617
1171427,西三次,3618
1171428,志和地,3619
1171429,上川立,3620
1171430,甲立,3621
1171431,吉田口,3622
1171432,向原(広島),3623
1171433,井原市,3624
1171434,志和口,3625
1171435,上三田,3626
1171436,中三田,3627
1171437,白木山,3628
1171438,狩留家,3629
1171439,上深川,3630
1171440,中深川,3631
1171441,下深川,3632
1171442,玖村,3633
1171443,安芸矢口,3634
1171444,戸坂,3635
1171445,矢賀,3636
1171502,津山口,3637
1171503,佐良山,3638
1171504,亀甲,3639
1171505,小原,3640
1171506,誕生寺,3641
1171507,弓削,3642
1171508,神目,3643
1171509,福渡,3644
1171510,建部,3645
1171511,金川,3646
1171512,野々口,3647
1171513,牧山,3648
1171514,玉柏,3649
1171515,備前原,3650
1171516,法界院,3651
1171603,須波,3652
1171604,安芸幸崎,3653
